422145010474442752	si un japona rap cst clair que mm eminem pourr pas test dej qu il parl tre vit imaginez en rap	no
422152772272668672	rap cas extramarit affair fuck abbot greedy lying tyr auspol	yes	sexual violence	Third Party Account	opinion
422157885448417280	rt month ago wel wor read gend impact syr war inc system rap child marry _url_	yes	sexual violence	news	fact reporting
422158369080619008	ugliest nigga rap somebody mean pussy easy quick get right	no
422178808431927297	rt leav hous dark show cons on lawy told rap victim _url_	yes	sexual violence	news	opinion
422182411766882304	maguir kick littl girl fac	yes	physical violence	Third Party Account	Harmful action
422182756253069313	rt hum traffick aw day pleas shar docu sad stat child sex traffick s _url_	yes	sexual violence	news	call for action
422185463118454784	on on work end sex slavery child soldy hum traffick lra kitgumugand achol	yes	other	self belief	opinion
422244274848407552	d say com d prob cal rap	no
422247256797245440	rt man attack help wom harass men train _url_ saw incid recogn th	yes	sexual violence	news	fact reporting
422270511134310400	liv stream sex gend bas viol learn lac reg _url_	yes	sexual violence	news	opinion
422287583968628736	just lik deep throated chapstick gia no deep throated chap stick stop right no stop rap	no
422291980983341058	_fruit_loop fuck want skat murd drug rap kil shank feee lick kick swag	no
422307693580152833	rap cas aft yr not acceiv court advoc menon yr old fak cas asaram bapuj bail bapuj	yes	sexual violence	Third Party Account	opinion
422320335485030401	prev prostitut sex traffick also bring quest uk mal cult many men pay sex	yes	sexual violence	news	opinion
422324681757036544	liveleak acquaint rap year old pakistan fact work kidnap assault rap _url_	yes	sexual violence	news	fact reporting
422363461453357056	khal ask study shariah nikah tallaaq sex qat forn rap rib interest s	no
422369032679858176	see first la dey don think wann rap	no
422371670708723712	ambon info baru gar gar mengkonsums minum kera atau mira daeng rap pelaku red teg membacok mustamin _url_	no
422382779993554944	cons nev defens statut rap	yes	sexual violence	self belief	opinion
422389463084720128	proud john paul report rap aw bless hollyoak	yes	sexual violence	Third Party Account	opinion
422392943631028224	vomit hack expos steubenvil rap video fac jail tim rap _url_	yes	sexual violence	news	fact reporting
422396138613133312	demo rap kurt cobain daught cry bet	no
422431685385285632	julforschool midterm gonn rap	no
422445696134815744	rt spit rap throw cent cal dirty whor _url_	yes	sexual violence	news	Harmful action
422446450178416640	assault d want gun not law mak cal rap whistl wtf real saf jok	yes	sexual violence	Personal account	opinion
422452164343394306	teach men control not wom cov rap not excus _url_	yes	sexual violence	news	opinion
422465297203752960	think slavery wif beat hat murd disbeliev paedophil mutil theft rap beauty	yes	sexual violence	Self belief	Query
422479245571801088	carry rap alarm just cas	yes	sexual violence	Third Party Account	call for action
422509051759452160	hav seen sint cam definit rememb big black dick rap	no
422518579087433728	rt jam gonn rap ha get _url_	yes	sexual violence	news	metaphor
422537008330727424	okay old friend going around say going rap kid pleas par ar hom	yes	sexual violence	Third Party Account	Harmful action
422550875496648706	school now loooo end going hom rap comput	yes	sexual violence	Personal Account	metaphor
422551615258624000	lov sex traffick wow jen mess	yes	other	Personal account	opinion
422563128870989824	disturb rap nigg ain rough sex assault _url_	yes	sexual violence	news	opinion
422569307592073217	cet rap scump est un connecto ptdddddddddddddr	no
422576104717553664	talk rap rap jok mock sil victim also giv perpet ide sex viol funny	yes	sexual violence	self belief	opinion
422579366392913920	fak sex assault cas sant shri asaram bapuj preplan paidmed govt must demand strongly bail bapuj	yes	sexual violence	Third Party Account	opinion
422593887270481920	watch _url_ teen shav tit pussy pic rap bond sex	no
422595174045200384	gangrap victim forc reloc hindu priest ramdev lead gang peopl hous hdl rap vaw _url_	yes	sexual violence	news	fact reporting
422595570776440832	sign point rap _url_	yes	sexual violence	news	opinion
422628383583776768	rt tel don look lik imm rap emoj _url_	no
422682330893795329	no rap fir no rap med report yet asaram bapuj could not ev get bail demand bail bapuj	yes	sexual violence	Third Party Account	call for action
422694168184356865	rt no act rap cas bab nag rah gandh no bail bog cas asaram bapuj enough now wan	yes	sexual violence	Third Party Account	opinion
422722877276708864	rap rap rap nirvan	no
422730271478534144	seek help regard sex assault sophom doesn think gw admin feel hum _url_	yes	sexual violence	news	opinion
422732025037344769	snap adamw rememb wil definit stalk mayb rap	no
422749578408906752	rap	no
422800668059906049	rap	no
422807367026094080	swindon play back striker rang _url_ yeah accus rap tot idiot can play bit fuck hel	no
422811848665489408	video facebook girl beat disgust many peopl walk past didn think stop	yes	sexual violence	Self belief	Harmful action
422815164061061120	oh no yess hhahaha wil rap team nominas akt terbaik hahha	no
422824665636421632	wom displac ethn polit viol southsud wash child jub camp nuer peopl _url_	no	other	news	fact reporting
422837250771410944	nig lead tak break ste ban gay child marry ok act born plac lik http	yes	harmful practices	news	Harmful action
422849584034217984	rt may rap year old re not allow surf vimeo youtub turkey	yes	sexual violence	Third Party Account	opinion
422851115781484544	m jut gonn rap someon innoc depress	no
422851391221022721	screams run across tl help tri rap dms	no
422852978174099456	lov ars win lit rap tl piss everyon	yes	sexual violence	Third Party Account	metaphor
422853260522041344	new jersey work curb sex traffick superbowl via _url_ _url_	yes	other	news	fact reporting
422899279314026496	overachiev earn highest gpa tul law hist fight attempt child rap charg _url_	yes	sexual violence	news	fact reporting
422904666469724160	oh yeah almost forgot rap scen not lik kit run scar already	no
422911561926475778	m pleas see property tax fin put us now rent cop hs driv jeep not rap van	no
422912010679222272	nigg rich just rap kiss eric front camera look scar first tim	yes	sexual violence	Third Party Account	opinion
422913138980573185	tri rap kiss girl high school told stay away school property week salut	yes	sexual violence	Personal Account	Harmful action
422920527137624066	ir bureaucr pok around med record sex viol victim tel hous stophr _url_	yes	sexual violence	news	fact reporting
422923457505292288	consid rap dont tak adv sorry think otherw _url_	yes	sexual violence	news	opinion
422936401026359296	yal rememb last tim seen ol girl fight hap right got drag lik mop	yes	physical violence	Third Party Account	Harmful action
422950498904592384	rap nah	no
422953444698095616	rap cas victim pol indiff _url_ via absolv hor	yes	sexual violence	news	opinion
422986128791461888	commend strong campaign protect rap victim somal unacceiv crim _url_	yes	sexual violence	news	opinion
422990304032342017	rt lmaoooo someon rap maheed already stop show thing head stil correct smal	no
422997898507190272	chines corsair rap britain richard cley london correspond rec report say thousand mo _url_	yes	sexual violence	news	metaphor
423015593588326400	rt caught camer cop thrashed kick wom protest _url_ video _url_ _url_	yes	physical violence	news	fact reporting
423015967527297025	m sorry cam sub dear real wasn sometim just wond just look child marry	no
423053058588020736	paul weston islam rap epidem whit wom _url_	yes	sexual violence	news	fact reporting
423059262357532673	rt girl didnt wrot rap fir yet paidmed put rap charg asharamj asaram bapuj knowthetru ris	yes	sexual violence	Third Party Account	opinion
423068289469009920	nic rolemodel commit adultery ov off desk sex assault multipl infidel kidsandsport	yes	harmful practices	Third Party Account	fact reporting
423068914189213697	nurs arrest sel baby expos chin child traffick problem beid reut chines cou _url_	yes	other	news	fact reporting
423073148582780928	rap dress muslim wom niqab get rap	yes	sexual violence	society belief	opinion
423086316608163840	just imagin perfect mom _url_ mayb going rap	no
423102615094706176	rt bih on eleph kund singh dread gangst head aap rap murd kidnap cas	yes	sexual violence	Third Party Account	opinion
423107121916686336	rt scand downton abbey rap scen problem not reason might think _url_	yes	sexual violence	news	opinion
423109545854910465	god man arvind kejriw tak sec cov cop no sec wom cop beat kalyug	yes	physical violence	Third Party Account	opinion
423113478677598208	fnding bitch lik can hard gott resort rap	no
423128602054787072	let rap get ticket	no
423134405981642752	lord rap tim	no
423158179992580096	rt pol search justin bieb hous eg tak tim said every rap murd	yes	sexual violence	Third Party Account	opinion
423174927772946432	rt pol search justin bieb hous eg tak tim said every rap murd	yes	sexual violence	Third Party Account	metaphor
423181183006961664	rt pol search justin bieb hous eg tak tim said every rap murd	yes	sexual violence	Third Party Account	metaphor
423186284660539393	pol rakhin loot rap kil rohingy arrest _url_	yes	sexual violence	news	fact reporting
423208996783546368	rt pol search justin bieb hous eg tak tim said every rap murd	yes	sexual violence	Third Party Account	metaphor
423211800222785536	photo nefep sniffl caseyanthonyoff amaz stop whin rap cult doesn _url_	yes	sexual violence	news	opinion
423219007517249536	vs maradon vs elv anoth gre exampl song rap cold beer cigaret good	no
423222042755084288	girl stalk twit writ stat wann forget gay can block numb	no
423225789228658689	get valu skil marry nev want childr grandkid depend spous	no
423233970289913856	not know seem priv rap wom molest forum myredbook invit particip	yes	sexual violence	Self belief	Harmful action
423267184576438274	rt wom attack twin fal grandm screen door handl get wallet pol say _url_	yes	sexual violence	news	fact reporting
423276010189389825	rap tak drew bed lik now	no
423295832423534592	group say myanm army us rap weapon war group say myanm army us rap weapon war	yes	harmful practices	Third Party Account	opinion
423303626526711808	marsoc auth year competit on voic rais triumph rap nytim amazon _url_	yes	sexual violence	news	fact reporting
423309747404951552	rap eg hol	no
423317483949260800	rt pol search justin bieb hous eg tak tim said every rap murd	yes	sexual violence	Third Party Account	metaphor
423320808191426560	rap van	no
423323325775900672	rt luh lik pleas dont rap unless re sehun _url_	no
423327271139549184	keep see old lady bus stop gunn rap bro	no
423336056306425856	sex assault nev ok oth perpet hap migr noth help eith	yes	sexual violence	self belief	opinion
423340412191772672	girl don wann best friend bc prob think im rap	no
423343382295887872	rap constitu last tim simil incid ask resign shile dixit now don resignkejriw	yes	sexual violence	Third Party Account	opinion
423362517155717120	aaptard sad m sad regard gang rap new delh wom sec forc com forc asap	yes	sexual violence	lack of law	emotional feeling
423407212443082752	tru delh rap cas ppl cam know delh pol no stat control weird law enforc	yes	sexual violence	lack of law	fact reporting
423416406474895360	dan report gang rap ind dan wom fil pol complaint say gang rap _url_	yes	sexual violence	news	fact reporting
423454453908668416	gop congress candid spous rap shouldn crim _url_	yes	sexual violence	news	opinion
423456867881193472	detenido un hombr por poses de droga en la mans de justin bieb an velencoso video atla el rap _url_	no
423458889883869185	us rap someth isn complet belittl undermin rap victim gon	yes	sexual violence	self belief	opinion
423462241183498240	rt cal girl beauty doesn mak thirsty stalk nev leav alon mak thirsty	yes	sexual violence	self belief	opinion
423472359967031296	sharm rap	no
423476701331329024	amrit prajapat acceiv fram asaram bapuj fak rap cas us wif knowthetru ris just	yes	sexual violence	Third Party Account	fact reporting
423485876098723840	delh pol cent not stat aap lead com dan gang rap expos _url_	yes	sexual violence	lack of law	fact reporting
423502833900875776	consid m gonn tour afric sum expl min exploit sex traffick get marry chil	no
423517387795599363	desp republ gop congress candid spous rap shouldn crim _url_ via	yes	sexual violence	news	emotional feeling
423518468743634944	m disgust lik dar ask nee rid on don know two know re going rap	yes	sexual violence	Personal Account	Harmful action
423526197864431616	rap	no
423526761414938624	ind pol arrest two men rap cas _url_	yes	sexual violence	news	fact reporting
423543058693500928	gop congress candid spous rap shouldn crim nighty _url_	yes	sexual violence	news	opinion
423546093532487681	dan wom rap cas delh kum bakwa say ask un hom min kukku	yes	sexual violence	Third Party Account	fact reporting
423559804657750016	rt sex assault alert rosco road lionhead trail composit sketch rlsd on susp _url_	yes	sexual violence	news	fact reporting
423569352307539969	cli charg sex assault sex interf sex exploit just discharg request crown finch	yes	sexual violence	Third Party Account	Harmful action
423569828306489345	uk wom kil mal viol wom kil day on wom dead every day http	yes	sexual violence	news	fact reporting
423576587368271872	wom now accus delton firefight sex assault rap pol say terry freem woo attack fox	yes	sexual violence	society belief	fact reporting
423637464339591168	steubenvil rap cas just ment crimin mind excit capston aw vicitmblam	yes	sexual violence	Third Party Account	opinion
423637756095758336	rt eu vou beij sua ferida aberta nirvan rap	no
423642294969847808	real bigfoot fem teach attack ny stat _url_ plz rt	yes	sexual violence	news	fact reporting
423649387651149824	arrest rap dan wom _url_	yes	sexual violence	news	fact reporting
423666034805968897	med report rap not found paidmed rap rap rap knowthetru ris just rat	yes	sexual violence	Third Party Account	opinion
423671634541957120	rt am wom wil rap lifetim wil attack rap	yes	sexual violence	self belief	fact reporting
423674567769333760	see oomf mak rap fac	no
423677715296681984	rt pol search justin bieb hous eg tak tim said every rap murd	yes	sexual violence	Third Party Account	metaphor
423693895776493569	med report rap not found paidmed rap rap rap knowthetru ris just	yes	sexual violence	Third Party Account	opinion
423727495695704064	rt sir aap respons dan wom rap delh pol not control want cm _url_	yes	sexual violence	news	opinion
423738179305226240	holdap na gwapo girl rap rap rap holdap anong rap holdap lang girl bakit masam bang magsuggest landi	no
423758849934254080	opin grown ass person nerv rap espec young child brut tort kil	yes	sexual violence	self belief	opinion
423764205972365312	arvind kejriw incid rap delh _url_	yes	sexual violence	news	fact reporting
423777464725553152	rt don want polit rap cas kejriw say ll look next week hypocrit ar	yes	sexual violence	Third Party Account	opinion
423781591945850880	rt pol search justin bieb hous eg tak tim said every rap murd	yes	sexual violence	Third Party Account	metaphor
423782460544262144	kind join today pm fightrapethursday disc rap effect victim	yes	sexual violence	Personal Account	call for action
423793877775294464	don get beat sist rath div cheerlead honey ghetto black girl vc	no
423798060704366592	judg defend day sent girl rap wear	yes	sexual violence	Third Party Account	fact reporting
423807400383356929	no on sent rap fac snapch oh someth wrong	no
423810457468952576	vanguardngrnew delh pol hunt suspect dan gang rap _url_	yes	sexual violence	news	fact reporting
423813162589110272	jacob engin eng pedophil child pornograph best orchest rap push us syr drug	yes	harmful practices	Third Party Account	fact reporting
423815252149428225	not rap murd	no
423823562126798848	mom anthony tel know aint rap guy does orgas ctfu lmfaoo d cx	no
423827708561608704	now vind wom charg mak fals rap report win settl abajourn _url_	yes	sexual violence	news	fact reporting
423828507911667712	rt cong ingenu protest stat govt gang rap not word hom min shind control	yes	sexual violence	Third Party Account	opinion
423838793225883649	rap boo	no
423848395808067584	obes easiest way avoid rap	no
423855835677085696	virgin legisl run congress say spous rap leg _url_ via	yes	sexual violence	news	opinion
423866298808803328	rt anticho protest ar gentl harass scar wom read account _url_	yes	sexual violence	news	opinion
423884755797819393	sa rap bient y aur un mort dan av	no
423889229887049730	rt uk wom kil thro mal viol join us pleas sign demand gvt _url_	yes	sexual violence	news	call for action
423890910464991232	rt mormon dram teach told lesb girl going burn hel fchs	yes	other	Third Party Account	Harmful action
423900280271302656	new wildwood pol charg man sex assault two juvenil _url_ _url_	yes	sexual violence	news	fact reporting
423905536384720896	s bureau just stat estim s rap victim fem mal fightr	yes	sexual violence	society belief	fact reporting
423906356706701312	rap isn sex kink ign fuck wast oxyg rantjuststart	yes	sexual violence	Third Party Account	opinion
423917226094104576	yo lo dij ib rap rap	no
423923904714113024	rt democr now okinaw revolt decad rap environ harm s milit spur resid ris http	yes	sexual violence	news	call for action
423936308403535872	peopl ask hat tri get skyp could talk rap not lik pedophil creepy	yes	sexual violence	Personal Account	opinion
423938063812030464	unacceiv pol florid discov near rap kit sat untest sint _url_	yes	sexual violence	news	fact reporting
423945263250944002	okinaw revolt decad rap environ harm s milit spur resid ris _url_	yes	sexual violence	news	opinion
423966203887890432	ris cas rap _url_	yes	sexual violence	news	fact reporting
423975152830140416	cunt rap victim feel someon rap seen post	yes	sexual violence	self belief	emotional feeling
423979576671232000	good know congress candid dick black doesn problem spous rap _url_ via	yes	sexual violence	news	opinion
423991157153349633	thing lik hap fals accus rap pandoradeloest casey lawr _url_	yes	sexual violence	news	opinion
423998500347850752	oh thing nonviol rap	yes	sexual violence	self belief	Harmful action
424006062870921217	on feath delh hat rap capit con rul now also becom rac capit aap rul http	yes	sexual violence	Third Party Account	opinion
424010160131280896	kerek rap cas defer _url_ _url_	yes	sexual violence	news	fact reporting
424017959959285760	somna bhart can disclos rap victim nam not nirbhay rap mohamad afroz quitaap	yes	sexual violence	Third Party Account	opinion
424018389896798208	delh rap uk rev ind travel adv hindust tim _url_ uk travel	yes	sexual violence	news	fact reporting
424020956504662017	com alway last know latest juicy syracus top lik rap	yes	sexual violence	Personal Account	opinion
424022613778632704	rt conveny saud men agr wom caus sex assault wom liberty al _url_ via	yes	sexual violence	news	fact reporting
424026950341238784	opin rap jok think can ev funny appropry	no
424027696495362048	wil kejriw dan wom rap delkh cartoon _url_	yes	sexual violence	news	Query
424031810402525184	rap tub _url_	no
424040586417422337	yay park chanyeol can sem rap jongin intro dubstep	no
424043136885587968	rt congbjpquitind ant congress wav start ann mov delh rap protest vary scam expos rti	yes	sexual violence	Third Party Account	opinion
424043638260121600	rt lov rap childr men wom	yes	other	Third Party Account	Query
424046764304633856	rap period abus abort pregn harass breast cant walk che fem	yes	sexual violence	self belief	emotional feeling
424060905970999296	whiteppl us dog get vin fam get charg rap _url_ hahahhahahahahahahhah	yes	sexual violence	news	fact reporting
424067671705931777	ifw ll singl af _url_ look lik girl tryn get rap	no
424078944799703040	rt man prob believ pay rap wom don char rap awesom http	yes	sexual violence	news	opinion
424082617172897793	rt bizar ind introduc first handgun wom nam rap victim _url_ expend	yes	sexual violence	news	fact reporting
424085931692683264	know rap gam lik sex offend	no
424094072194600961	fak sex assault cas sant shri asaram bapuj preplan paidmed govern knowthetru _url_	yes	sexual violence	news	opinion
424124550788706304	alleg rap victim cross examin	yes	sexual violence	Third Party Account	fact reporting
424163132714807296	rt britain frant warn rap threat ind _url_	yes	sexual violence	news	fact reporting
424189255909654528	statut rap _url_	yes	sexual violence	news	fact reporting
424205284521693184	interact viol wom mexico _url_ feminicidio asesinada justic narcot fico	yes	physical violence	news	fact reporting
424209515685617664	rt respons day fuck sak dad didn rap kid paddy coomb	no
424223106270773248	act post yet anoth wom sue tsa sex assault _url_	yes	sexual violence	news	fact reporting
424223250638336000	interact viol wom mexico _url_ feminicidio asesinada justic narc	yes	harmful practices	news	fact reporting
424239012388564992	rt off d lik report crim see whit girl lit dead attack puppy omg help	no	other	Third Party Account	Harmful action
424243610377125888	pol three arrest ind gang rap cas six now accus attack dan tour new delh _url_	yes	sexual violence	news	fact reporting
424246753291165696	mom just cal tel hi don drug don go party don sex whit girl due dat rap accus	yes	sexual violence	Personal Account	opinion
424249859667791872	reason onlin shop giv bet pric rap ship fee	no
424249991998480384	temasperfecto rap nirvan	no
424254102101843968	rt dear aap arvind kejriw rap origin drug prostitut amsterdam rap capit	yes	sexual violence	Third Party Account	opinion
424256520772419584	look cas mess stuff rap murd avg	yes	sexual violence	Third Party Account	Harmful action
424262113990017024	rt party found peopl fuck bed kick dud fuck girl oleswitcharoo purdu	no
424288308126941186	hous republ push bil forc ir audit rap victim thinkprogress _url_	yes	sexual violence	news	fact reporting
424291935499866113	poor harry drag kayl ayesh gossip girl convo	no
424318834560864256	fem get fing beach hop get kick twat every fing fuckin nasty	no
424335834679369728	_url_ girl	no
424345487001403393	rt papu new guine viol can seem lik norm wom _url_	yes	sexual violence	news	opinion
424366102148562944	can protect rohingy wom girl persecut genocid rap murd burm	yes	sexual violence	news	call for action
424374483449675776	nowplay video help sex traffick victim _url_ _url_ socialmed	yes	sexual violence	news	fact reporting
424377006289997824	lov bathroom sing bath tub pleas wait lat wil rap die max	no
424382223702560768	ok wel next tim mayb daddy won rap someon real think twic next tim oh can	yes	sexual violence	Third Party Account	Harmful action
424391200586878977	rap whistl ve blown rn fath watch candl	yes	sexual violence	Personal Account	Harmful action
424394479248736257	ret army maj slam upcom camp ray movy kstew charact befriend detain also tort sex assault _url_	yes	sexual violence	news	opinion
424407552961425408	saw littl girl sel girl scout cooky d rap twistin nippl	yes	sexual violence	Personal Account	metaphor
424421205446123520	quot said sex assault surv famy memb _url_ via	yes	sexual violence	news	opinion
424421468169330688	rt writ out wom kil writ puzzl eulog sick viol oblivy _url_	no
424425826218967040	form vet admin pol chief plead guil plot kidnap rap murd _url_	yes	sexual violence	news	fact reporting
424428018618998784	word rap illeg wom say just us get away anyth real hor day	yes	sexual violence	self belief	opinion
424466296533942273	exact wil nev dark doorstep church past arrest girl rap	yes	sexual violence	news	opinion
424471202057715712	leg rap child brid not just among poor also much gre problem _url_	yes	sexual violence	news	opinion
424508298340335616	hear hop part reason tough sent try forc giv rap pal although lik	yes	sexual violence	Third Party Account	opinion
424538087092666368	rt spous abus milit sex assault abort republ stand rap right democr standwithwom wher	yes	other	Third Party Account	fact reporting
424540632221515776	report ex saint dar sharp arrest rap charg _url_ new orl _url_ say ain	yes	sexual violence	news	fact reporting
424546306678616064	welp break ex saint dar sharp arrest rap charg _url_	yes	sexual violence	news	fact reporting
424565560572383233	form nfl play cur nfl network analyst dar sharp arrest susp rap _url_	yes	sexual violence	news	fact reporting
424568254762598401	chin rap rapecult ind chines mou peac glob tim democr tradit thwart law ind _url_	yes	sexual violence	news	opinion
424574520339361793	form nfl db dar sharp arrest rap rog goodel respond fin jam harrison	yes	sexual violence	Third Party Account	fact reporting
424579462513295360	curt lep jess smil see vin mad alleg rap read _url_ via hollywoodl	yes	sexual violence	news	call for action
424580609139163136	wow aw damn break ex saint dar sharp arrest rap charg _url_	yes	sexual violence	news	fact reporting
424583641566814209	acc turk court attack wom tear apart cloth grop breast show no sex int rad	yes	sexual violence	society belief	Harmful action
424585012017889280	aw stat frm laur bat tedxeastend wom planet wil rap beat lif	yes	sexual violence	Third Party Account	opinion
424589138877116416	ev heard anyon spend month jail charg sex assault forg on knowthetru togeth ris just	yes	sexual violence	Third Party Account	opinion
424589922272813056	warn viol sex viol non con blood threat cannib	yes	harmful practices	Third Party Account	Harmful action
424592917299470336	no nee rap not cool enough earn need kil	no
424602289094279168	ok rap	no
424605662417395713	latest upd sb two kid jump flo now sportin black ey sex assault cas morn	yes	sexual violence	Third Party Account	fact reporting
424609519818121216	sex without cons rap _url_ _url_	yes	sexual violence	news	opinion
424619127127302144	form nfl saf dar sharp arrest yesterday los angel susp rap alot nfl new	yes	sexual violence	news	fact reporting
424633035972034560	oh must say aahh attempt rap o_o j_marselle see cont _url_	yes	sexual violence	news	fact reporting
424637308571115520	know on accus rap kick colleg footbal yet cas dismiss wom prov liar	yes	sexual violence	Personal Account	fact reporting
424641804307550209	think dar sharp guil rap many wom accus rap	yes	sexual violence	Third Party Account	opinion
424643704649838592	rt form nfl star fac rap charg pol say _url_ _url_	yes	sexual violence	news	fact reporting
424649113745891328	dar sharp charg rap hardest hittin saftey leagu doe	yes	sexual violence	Third Party Account	fact reporting
424650941019607040	ex nfl star fac rap alleg form nfl star dar sharp fac two rap charg los angel pol _url_	yes	sexual violence	news	fact reporting
424668100399603712	dar sharp arrest alleg sex assault oneofthemosthardesthittingsafetiesintheleagu	yes	sexual violence	Third Party Account	fact reporting
424670566335787008	mean peopl myredbook priv molest forum rap wom forum prob cre escortguid	yes	sexual violence	Personal Account	Harmful action
424676619056599040	right group myanm milit us rap weapon war _url_	yes	sexual violence	news	fact reporting
424677544647204864	lml aint gon lik gon lik il get girl beat fuck aint nothin	no
424690103554805760	hap want rap	no
424692970911039488	lattoorepubl form nfl star dar sharp arrest two rap charg tmz _url_ theirf	yes	sexual violence	news	fact reporting
424695584633937920	rap mean strangers benefit	no
424699734146969600	fright acc tw assault rap thing socy wil try teach year old daught _url_	yes	sexual violence	news	fact reporting
424710467668307968	rap strong word pref snuggl struggle	no
424713710188240896	omg amount sex rap scen movy unr good luck	no
424718634955845632	rap first sight mimguez	no
424729519787089920	fact peopl mak ant rap cloth wom not get rap show fuck socy	yes	sexual violence	society belief	opinion
424735427270963200	urg us congress pass intern viol wom act now ris just end glob vaw	yes	sexual violence	Personal Account	call for action
424754329304592384	rt _url_ rap whistl yeah ve got loud on tcot ccot cwot standyourground gunright _url_	yes	sexual violence	news	opinion
424759642179530752	rt rap dumbest crim ev rap innoc person hoe throwing pussy around	no
424765439189594112	rt rap dumbest crim ev rap innoc person hoe throwing pussy around	no
424785492501348353	rap nat	no
424787823150252032	rt profess fan girl just got kick profess buuuurrrrrnnn	no
424801323897204736	uh oh uh oh red alert tentac rap immin swordartonlin toonam	no
424802848191172610	rt tyleroakleyjustgotslay profess fan girl just got profess kick fandom liam	no
424827219270467584	rap	no
424858832381034497	dar sharp ex nfl star arrest rap charg _url_ new _url_	yes	sexual violence	news	fact reporting
424863058822184960	thank m glad not just fum stal rap storylin act eff	yes	sexual violence	Self belief	emotional feeling
424887523564085248	rap isnt cool weath boy girl leav scar iam	yes	sexual violence	self belief	opinion
424901441615327232	ll rap chris brown	no
424902496989876224	rt child divorc par ve learn tre marry lov not fear david den _url_	no
424930958530191362	jess smil receiv dea threats curt lep rap accus _url_	yes	sexual violence	news	fact reporting
424946635190587392	texa stat troop fing rap wom sid road bew	yes	sexual violence	Third Party Account	Harmful action
424949590345793536	rat new onlin girl rap fiv men walk hom pol essex start rap investig _url_ rat fancyr	yes	sexual violence	news	fact reporting
424951542329122817	no bbc interact guid sir jimmy savil rap sex abus childr bbc prem	yes	harmful practices	Third Party Account	opinion
424968497534230528	girl rap fiv men walk hom pol essex start rap investig teen girl rep	yes	sexual violence	Third Party Account	fact reporting
424971376697430016	origin green green attack rap ethniccleans religionofpeac kpexod kpholocaustday hdl _url_	yes	sexual violence	news	fact reporting
424978825449971712	ask relig tre rap ethniccleans religionofpeac kpexod kpholocaustday hdl http	yes	sexual violence	news	opinion
424980419193237504	go rap anoth nonno littl creep	no
424990141409918976	just see omegl try pul rap fac	no
425028800779284480	seahawk bet rap er	yes	sexual violence	Third Party Account	metaphor
425034081013727233	rt party found peopl fuck bed kick dud fuck girl oleswitcharoo purdu	no
425059614963810304	essex rap year old attack fiv men _url_	yes	sexual violence	news	fact reporting
425060757450272768	kik nee go away stop try rap thank	no
425069195198349312	cam across mess board suppos didn cens tentac rap scen sword art onlin	no
425079755084668928	damn right shit rap bank account gon sink ev	no
425099223713869824	lazy websit man ye m sorry rap thing doesn hold wat sound lik sotry pil	no
425113013134589952	cam behind lik rap	no
425122107790733313	rt guess domest viol act isn jok along rap anim abus degrad wom bye	yes	physical violence	self belief	opinion
425128902814887936	photo no reason rap wom unless want fuck won let _url_	yes	sexual violence	news	evidential images and videos
425131043126272000	kind fuckig bitch slut decid mak thin fuck whor wil find rap fuck http	yes	sexual violence	self belief	metaphor
425137889589358592	hr sev restrict abort forc rap victim report assault ir fem procho _url_	yes	sexual violence	news	opinion
425139501355130880	girl leav dram facebook twit don got tim cousin jaunito beat someon harkin	no
425158681433350144	rt rap pol claim prob investig stil noth don kejriw	yes	sexual violence	news	opinion
425159159948902401	cousin girl stalk went hous everyth cal said gang m bring crew	no
425161695418257409	rt instead apolog afr wom grop label prostitut mak urin publ re	yes	sexual violence	news	opinion
425176821068349441	let ugand miss sex traffick prov cas arvind kejriw _url_	yes	sexual violence	news	fact reporting
425191715285127168	wom ory act enact govt protect wom domest viol act prohibit child marry act int wom	yes	sexual violence	self belief	fact reporting
425192299002601472	new jersey crack sex traffick ahead superbowl _url_ vaw fem	yes	other	news	fact reporting
425194140955983872	want rap childr	yes	sexual violence	Personal Account	Harmful action
425247909060571136	rt californ gang rap vin video goe vir th vin graph _url_	yes	sexual violence	news	evidential images and videos
425254650355261440	teen girl kick flo riversid attempt robbery norwich teen girl kick _url_ norfolk	yes	sexual violence	news	fact reporting
425265925525229568	ye ser ki rap oo tent hai	no
425275004188512256	rt kaur rap capit delh due shind delh pol krantikariaapgovt	yes	sexual violence	lack of law	opinion
425307887544844289	gonn rap ya now	no
425309947086532608	balad com ear rap de sangr intestino	no
425324122097582080	many ppe gradu cow foreign embassy try avoid fac rap charg comp self styl freedomwank	yes	sexual violence	Third Party Account	Query
425325191263043584	jej rap back ll help mass	no
425338183816314880	rt sou afr react aggress real issu lik rap corrupt etc bafan	yes	sexual violence	society belief	opinion
425340300752478209	men heart beg burn wom not sex object friend dign	yes	sexual violence	society belief	opinion
425359393861808129	rt californ gang rap vin video goe vir th vin graph _url_	yes	sexual violence	news	evidential images and videos
425359411025309696	rt californ gang rap vin video goe vir th vin graph _url_	yes	sexual violence	news	evidential images and videos
425359565127827456	rt californ gang rap vin video goe vir th vin graph _url_	yes	sexual violence	news	evidential images and videos
425373334717464576	shinhy tie wil rap	yes	sexual violence	Personal Account	metaphor
425377689563045888	rap afr ar angry peopl not cult nelsonmandelavib	no
425383752668553216	rt essex pol investig terr gang rap year old girl _url_ lbcnews	yes	sexual violence	news	fact reporting
